"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CM_cdhit-1_transcript_367088",30.1524460956629,22.5870414417766,3.61306985828432,6.251482071399,4.06575780938204e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_367462",19.2835411076914,21.9776783602581,3.59394407007113,6.11519765799337,9.64373566614675e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_367485",22.4390296525864,22.1856603755087,3.59981044104207,6.16300795246497,7.13759213540693e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_367827",22.0884198142647,22.1619022237219,3.59916783746386,6.15750729739189,7.38988393318806e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_367875",16.4786624011181,21.7665928589503,3.58869713594849,6.06531898189769,1.31692018954932e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_368696",23.841469005873,22.2679752767248,3.60235046238069,6.18151273988165,6.34902354653874e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_368697",17.5304919160831,21.8497107873737,3.59065123059614,6.08516655730612,1.16370271858616e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_368855",17.8811017544048,21.8694684687514,3.5913080266777,6.08955520002631,1.13224821441874e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_369350",18.2317115927264,21.897622687965,3.59196627223289,6.09627736686756,1.08566973460423e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_369594",16.8292722394398,21.791536997566,3.58934499111611,6.07117372431507,1.26978731409258e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_369749",26.996957550768,22.4371355404409,3.60786195106179,6.21895622526181,5.00472893922125e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_369973",17.5304919160831,21.8497107873737,3.59065123059614,6.08516655730612,1.16370271858616e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_370078",28.048787065733,22.4887683753537,3.60963206048177,6.23021072467763,4.65808191052243e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_370171",23.4908591675513,22.2462231669168,3.60172031336241,6.17655487695231,6.55154443632446e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_371624",18.5823214310481,21.9303151538715,3.59262538289166,6.1042588125957,1.03278816993619e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_371833",16.8292722394398,21.791536997566,3.58934499111611,6.07117372431507,1.26978731409258e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_371855",20.6859804609781,22.0749382639507,3.59657122788274,6.13777313592813,8.36862549614343e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_372585",16.409873154541,21.7574505361228,3.58464774835226,6.06962024263723,1.28213065816531e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_372677",16.7254476382822,21.7839442264093,3.58523303757833,6.0760190475996,1.2320278167418e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_374098",18.303320056988,21.8708011782723,3.588196683399,6.09520689862371,1.09295997338512e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_374358",17.6721710895057,21.855706671953,3.58700594119211,6.09302215560017,1.10798720428998e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_375743",17.6721710895057,21.855706671953,3.58700594119211,6.09302215560017,1.10798720428998e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_375938",18.303320056988,21.8708011782723,3.588196683399,6.09520689862371,1.09295997338512e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_376595",20.1967669594351,22.0435272014135,3.59176976714965,6.13723279343341,8.39712927333875e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_376822",21.7746393781409,22.142411842134,3.59471596332299,6.15971110598271,7.28777701906283e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_376864",17.3565966057645,21.8298751728971,3.58641276091907,6.08682731970395,1.15170068583941e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_376969",23.4908591675513,22.2462231669168,3.60172031336241,6.17655487695231,6.55154443632446e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_376992",23.9836607643291,22.2764866237788,3.59874802187483,6.19006568072347,6.01391507973035e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_377107",17.3565966057645,21.8298751728971,3.58641276091907,6.08682731970395,1.15170068583941e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_378026",22.4057883456233,22.1835608152477,3.59588041552467,6.16915977502298,6.86538284112766e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_379433",20.8279159269174,22.0847014634035,3.59295347909897,6.14667058504244,7.91262192268611e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_380493",19.2500435082115,21.9744903440922,3.58998517740008,6.12105322395969,9.2958844582167e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_380661",18.9344690244704,21.9543022399299,3.58938894063275,6.11644561317996,9.56855221354774e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_381805",18.303320056988,21.8708011782723,3.588196683399,6.09520689862371,1.09295997338512e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_381868",20.5123414431762,22.0648350502897,3.59236237484034,6.14215180651712,8.14109950456573e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_382312",22.0902138618821,22.0474985367604,3.5952991653966,6.13231264562329,8.66106798999588e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_383346",20.1967669594351,22.0435272014135,3.59176976714965,6.13723279343341,8.39712927333875e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_383546",20.1967669594351,22.0435272014135,3.59176976714965,6.13723279343341,8.39712927333875e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_384720",20.5123414431762,22.0648350502897,3.59236237484034,6.14215180651712,8.14109950456573e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_384791",17.3565966057645,21.8298751728971,3.58641276091907,6.08682731970395,1.15170068583941e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_384953",23.0369373131056,21.9913914286861,3.59703497904641,6.11375523362746,9.73135283006646e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_385090",16.409873154541,21.7574505361228,3.58464774835226,6.06962024263723,1.28213065816531e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_385103",20.1967669594351,22.0435272014135,3.59176976714965,6.13723279343341,8.39712927333875e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_385159",22.0902138618821,22.0474985367604,3.5952991653966,6.13231264562329,8.66106798999588e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_385194",18.303320056988,21.8708011782723,3.588196683399,6.09520689862371,1.09295997338512e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_385249",22.0902138618821,22.0474985367604,3.5952991653966,6.13231264562329,8.66106798999588e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_385327",19.8811924756939,22.0193413946376,3.59117586285755,6.13151297389166,8.70472348788449e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_385453",16.409873154541,21.7574505361228,3.58464774835226,6.06962024263723,1.28213065816531e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_387272",20.8279159269174,22.0847014634035,3.59295347909897,6.14667058504244,7.91262192268611e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_387511",23.668086280588,22.2552439089039,3.59817982214868,6.18513943408586,6.20476014884061e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_387512",20.8279159269174,22.0847014634035,3.59295347909897,6.14667058504244,7.91262192268611e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_387519",24.9303842155526,22.3257453279412,3.60043561271529,6.20084560020896,5.616058980807e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_387748",21.7746393781409,22.142411842134,3.59471596332299,6.15971110598271,7.28777701906283e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_387874",19.8811924756939,22.0193413946376,3.59117586285755,6.13151297389166,8.70472348788449e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_388821",17.9877455732468,21.8870863816943,3.58760061438634,6.10075890106797,1.05566039963195e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_388849",23.0369373131056,21.9913914286861,3.59703497904641,6.11375523362746,9.73135283006646e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_389376",21.1434904106586,22.1018478059731,3.59354288455226,6.1504338520582,7.72712810187825e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_389712",16.409873154541,21.7574505361228,3.58464774835226,6.06962024263723,1.28213065816531e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_391221",17.0410221220233,21.8098888223396,3.58582157505786,6.08225712457198,1.1850232479663e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_392363",20.8279159269174,22.0847014634035,3.59295347909897,6.14667058504244,7.91262192268611e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_392947",17.6721710895057,21.855706671953,3.58700594119211,6.09302215560017,1.10798720428998e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_394632",18.9344690244704,21.9543022399299,3.58938894063275,6.11644561317996,9.56855221354774e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_394705",16.409873154541,21.7574505361228,3.58464774835226,6.06962024263723,1.28213065816531e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_394727",18.9344690244704,21.9543022399299,3.58938894063275,6.11644561317996,9.56855221354774e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_394918",16.7254476382822,21.7839442264093,3.58523303757833,6.0760190475996,1.2320278167418e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_395771",17.9877455732468,21.8870863816943,3.58760061438634,6.10075890106797,1.05566039963195e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_397174",23.668086280588,22.2552439089039,3.59817982214868,6.18513943408586,6.20476014884061e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_398359",21.4590648943997,22.1239602218357,3.59413033746179,6.15558094575386,7.48027770721982e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_398415",16.7254476382822,21.7839442264093,3.58523303757833,6.0760190475996,1.2320278167418e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_398435",22.0902138618821,22.0474985367604,3.5952991653966,6.13231264562329,8.66106798999588e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_398468",23.9836607643291,22.2764866237788,3.59874802187483,6.19006568072347,6.01391507973035e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_398612",17.6721710895057,21.855706671953,3.58700594119211,6.09302215560017,1.10798720428998e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_399100",20.8279159269174,22.0847014634035,3.59295347909897,6.14667058504244,7.91262192268611e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_399375",17.3565966057645,21.8298751728971,3.58641276091907,6.08682731970395,1.15170068583941e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_399635",19.2500435082115,21.9744903440922,3.58998517740008,6.12105322395969,9.2958844582167e-10,7.17230725593991e-08
"CM_cdhit-1_transcript_400088",16.409873154541,21.7574505361228,3.58464774835226,6.06962024263723,1.28213065816531e-09,7.17230725593991e-08
"CM_cdhit-1_transcript_376018",16.0942986707998,21.7268693226523,3.58406657689085,6.06207191092421,1.3437910465203e-09,7.2067472730356e-08
"CM_cdhit-1_transcript_380601",16.0942986707998,21.7268693226523,3.58406657689085,6.06207191092421,1.3437910465203e-09,7.2067472730356e-08
"CM_cdhit-1_transcript_388484",16.0942986707998,21.7268693226523,3.58406657689085,6.06207191092421,1.3437910465203e-09,7.2067472730356e-08
"CM_cdhit-1_transcript_389440",16.0942986707998,21.7268693226523,3.58406657689085,6.06207191092421,1.3437910465203e-09,7.2067472730356e-08
"CM_cdhit-1_transcript_393574",16.0942986707998,21.7268693226523,3.58406657689085,6.06207191092421,1.3437910465203e-09,7.2067472730356e-08
"CM_cdhit-1_transcript_391759",15.7787241870586,21.7093921941149,3.58348995400454,6.05817023983971,1.37678645334913e-09,7.31657697951023e-08
"CM_cdhit-1_transcript_394324",15.7787241870586,21.7093921941149,3.58348995400454,6.05817023983971,1.37678645334913e-09,7.31657697951023e-08
"CM_cdhit-1_transcript_395020",15.7787241870586,21.7093921941149,3.58348995400454,6.05817023983971,1.37678645334913e-09,7.31657697951023e-08
"CM_cdhit-1_transcript_383722",15.4631497033175,21.6731282950443,3.58291927374182,6.04901384574318,1.45735135865182e-09,7.606419874011e-08
"CM_cdhit-1_transcript_384937",15.4631497033175,21.6731282950443,3.58291927374182,6.04901384574318,1.45735135865182e-09,7.606419874011e-08
"CM_cdhit-1_transcript_385423",15.4631497033175,21.6731282950443,3.58291927374182,6.04901384574318,1.45735135865182e-09,7.606419874011e-08
"CM_cdhit-1_transcript_386293",15.4631497033175,21.6731282950443,3.58291927374182,6.04901384574318,1.45735135865182e-09,7.606419874011e-08
"CM_cdhit-1_transcript_389946",15.4631497033175,21.6731282950443,3.58291927374182,6.04901384574318,1.45735135865182e-09,7.606419874011e-08
"CM_cdhit-1_transcript_390425",15.4631497033175,21.6731282950443,3.58291927374182,6.04901384574318,1.45735135865182e-09,7.606419874011e-08
"CM_cdhit-1_transcript_376827",15.1475752195763,21.6519036561241,3.58235504381696,6.04404180805435,1.50300537050811e-09,7.72967893917911e-08
"CM_cdhit-1_transcript_391359",15.1475752195763,21.6519036561241,3.58235504381696,6.04404180805435,1.50300537050811e-09,7.72967893917911e-08
"CM_cdhit-1_transcript_393689",15.1475752195763,21.6519036561241,3.58235504381696,6.04404180805435,1.50300537050811e-09,7.72967893917911e-08
"CM_cdhit-1_transcript_395665",15.1475752195763,21.6519036561241,3.58235504381696,6.04404180805435,1.50300537050811e-09,7.72967893917911e-08
"CM_cdhit-1_transcript_399535",15.1475752195763,21.6519036561241,3.58235504381696,6.04404180805435,1.50300537050811e-09,7.72967893917911e-08
"CM_cdhit-1_transcript_374110",22.7213628293644,21.6965950131973,3.59645776784077,6.03276791047193,1.61174820334022e-09,8.24059132419169e-08
"CM_cdhit-1_transcript_383885",22.7213628293644,21.6965950131973,3.59645776784077,6.03276791047193,1.61174820334022e-09,8.24059132419169e-08
"CM_cdhit-1_transcript_324588",18.9329312693697,21.5381672906658,3.59328369959733,5.99400690045137,2.04732679398108e-09,1.00853848275411e-07
"CM_cdhit-1_transcript_328120",18.9329312693697,21.5381672906658,3.59328369959733,5.99400690045137,2.04732679398108e-09,1.00853848275411e-07
"CM_cdhit-1_transcript_336480",18.9329312693697,21.5381672906658,3.59328369959733,5.99400690045137,2.04732679398108e-09,1.00853848275411e-07
"CM_cdhit-1_transcript_336946",18.9329312693697,21.5381672906658,3.59328369959733,5.99400690045137,2.04732679398108e-09,1.00853848275411e-07
"CM_cdhit-1_transcript_341874",18.9329312693697,21.5381672906658,3.59328369959733,5.99400690045137,2.04732679398108e-09,1.00853848275411e-07
"CM_cdhit-1_transcript_344876",18.9329312693697,21.5381672906658,3.59328369959733,5.99400690045137,2.04732679398108e-09,1.00853848275411e-07
"CM_cdhit-1_transcript_345480",18.9329312693697,21.5381672906658,3.59328369959733,5.99400690045137,2.04732679398108e-09,1.00853848275411e-07
"CM_cdhit-1_transcript_347402",18.9329312693697,21.5381672906658,3.59328369959733,5.99400690045137,2.04732679398108e-09,1.00853848275411e-07
"CM_cdhit-1_transcript_348204",18.9329312693697,21.5381672906658,3.59328369959733,5.99400690045137,2.04732679398108e-09,1.00853848275411e-07
"CM_cdhit-1_transcript_353013",18.9329312693697,21.5381672906658,3.59328369959733,5.99400690045137,2.04732679398108e-09,1.00853848275411e-07
"CM_cdhit-1_transcript_358095",18.9329312693697,21.5381672906658,3.59328369959733,5.99400690045137,2.04732679398108e-09,1.00853848275411e-07
"CM_cdhit-1_transcript_367981",18.9329312693697,21.5381672906658,3.59328369959733,5.99400690045137,2.04732679398108e-09,1.00853848275411e-07
"CM_cdhit-1_transcript_368449",18.9329312693697,21.5381672906658,3.59328369959733,5.99400690045137,2.04732679398108e-09,1.00853848275411e-07
"CM_cdhit-1_transcript_12073",21.8247353195792,-21.5172655358116,3.60658380414076,-5.96610718184543,2.42980707173236e-09,1.18695060214402e-07
"CM_cdhit-1_transcript_45901",21.8247353195792,-21.5172655358116,3.60658380414076,-5.96610718184543,2.42980707173236e-09,1.18695060214402e-07
"CM_cdhit-1_transcript_50881",21.8247353195792,-21.5172655358116,3.60658380414076,-5.96610718184543,2.42980707173236e-09,1.18695060214402e-07
"CM_cdhit-1_transcript_21346",21.5649170419651,-21.5007428215621,3.60609884203884,-5.96232764640635,2.48669888675927e-09,1.20135642912114e-07
"CM_cdhit-1_transcript_32460",21.5649170419651,-21.5007428215621,3.60609884203884,-5.96232764640635,2.48669888675927e-09,1.20135642912114e-07
"CM_cdhit-1_transcript_36242",21.5649170419651,-21.5007428215621,3.60609884203884,-5.96232764640635,2.48669888675927e-09,1.20135642912114e-07
"CM_cdhit-1_transcript_7657",21.5649170419651,-21.5007428215621,3.60609884203884,-5.96232764640635,2.48669888675927e-09,1.20135642912114e-07
"CM_cdhit-1_transcript_5586",21.0452804867371,-21.4672008820498,3.60512422451865,-5.95463555348529,2.60652012671445e-09,1.25578416104921e-07
"CM_cdhit-1_transcript_37744",20.525643931509,-21.4316879080427,3.60414389062226,-5.94640185254715,2.7410075735473e-09,1.28871447231365e-07
"CM_cdhit-1_transcript_386516",18.6188945407292,21.34654115632,3.58879291205821,5.94811171316028,2.71253449851681e-09,1.28871447231365e-07
"CM_cdhit-1_transcript_388542",18.6188945407292,21.34654115632,3.58879291205821,5.94811171316028,2.71253449851681e-09,1.28871447231365e-07
"CM_cdhit-1_transcript_391110",18.6188945407292,21.34654115632,3.58879291205821,5.94811171316028,2.71253449851681e-09,1.28871447231365e-07
"CM_cdhit-1_transcript_394994",18.6188945407292,21.34654115632,3.58879291205821,5.94811171316028,2.71253449851681e-09,1.28871447231365e-07
"CM_cdhit-1_transcript_44689",20.525643931509,-21.4316879080427,3.60414389062226,-5.94640185254715,2.7410075735473e-09,1.28871447231365e-07
"CM_cdhit-1_transcript_49565",20.525643931509,-21.4316879080427,3.60414389062226,-5.94640185254715,2.7410075735473e-09,1.28871447231365e-07
"CM_cdhit-1_transcript_52311",20.525643931509,-21.4316879080427,3.60414389062226,-5.94640185254715,2.7410075735473e-09,1.28871447231365e-07
"CM_cdhit-1_transcript_8551",20.525643931509,-21.4316879080427,3.60414389062226,-5.94640185254715,2.7410075735473e-09,1.28871447231365e-07
"CM_cdhit-1_transcript_23219",20.265825653895,-21.4149918800386,3.60365185576031,-5.94258067571303,2.80569492110046e-09,1.31209258216904e-07
"CM_cdhit-1_transcript_49413",20.265825653895,-21.4149918800386,3.60365185576031,-5.94258067571303,2.80569492110046e-09,1.31209258216904e-07
"CM_cdhit-1_transcript_10965",20.0060073762809,-21.3966884689787,3.60315858888961,-5.93831438198576,2.87967438483838e-09,1.32548161907902e-07
"CM_cdhit-1_transcript_12505",20.0060073762809,-21.3966884689787,3.60315858888961,-5.93831438198576,2.87967438483838e-09,1.32548161907902e-07
"CM_cdhit-1_transcript_1711",20.0060073762809,-21.3966884689787,3.60315858888961,-5.93831438198576,2.87967438483838e-09,1.32548161907902e-07
"CM_cdhit-1_transcript_32292",20.0060073762809,-21.3966884689787,3.60315858888961,-5.93831438198576,2.87967438483838e-09,1.32548161907902e-07
"CM_cdhit-1_transcript_38668",20.0060073762809,-21.3966884689787,3.60315858888961,-5.93831438198576,2.87967438483838e-09,1.32548161907902e-07
"CM_cdhit-1_transcript_43438",20.0060073762809,-21.3966884689787,3.60315858888961,-5.93831438198576,2.87967438483838e-09,1.32548161907902e-07
